x,y,z
20,34,2235.55
20,35,2325.01
20,36,2416.18
20,37,2509.86
20,38,2605.57
20,39,2699.87
20,40,2802.03
20,41,2899.38
20,42,3004.06
20,43,3107.75
20,44,3214.12
20,45,3324.42
20,46,3435.89
20,47,3547.9
20,48,3662.75
20,49,3781.22
20,50,3901.83
21,-50,1892.39
21,-49,1810.51
21,-48,1737.87
21,-47,1663.97
21,-46,1590.34
21,-45,1521.05
21,-44,1453.02
21,-43,1386.44
21,-42,1323.68
21,-41,1259.86
21,-40,1200.43
21,-39,1143.6
21,-38,1087.16
21,-37,1032.22
21,-36,981.07
21,-35,929.75
21,-34,883.35
21,-33,835.85
21,-32,793.36
21,-31,748.98
21,-30,710.94
21,-29,673.58
21,-28,638.04
21,-27,600.9
21,-26,572.0
21,-25,541.29
21,-24,512.59
21,-23,487.22
21,-22,463.14
21,-21,441.8
21,-20,421.44
21,-19,402.39
21,-18,387.5
21,-17,371.89
21,-16,360.93
21,-15,349.84
21,-14,344.49
21,-13,334.78
21,-12,332.23
21,-11,329.96
21,-10,330.3
21,-9,332.58
21,-8,336.53
21,-7,344.54
21,-6,351.9
21,-5,360.95
21,-4,373.38
21,-3,386.2
21,-2,400.73
21,-1,420.22
21,0,439.72
21,1,463.27
21,2,489.67
21,3,513.05
21,4,540.0
21,5,571.05
21,6,603.97
21,7,638.64
21,8,673.61
21,9,708.94
21,10,752.11
21,11,792.66
21,12,837.44
21,13,882.53
21,14,930.74
21,15,981.28
21,16,1033.7
21,17,1085.83
21,18,1142.91
21,19,1200.67
21,20,1259.74
21,21,1322.86
21,22,1386.38
21,23,1450.95
21,24,1519.9
21,25,1590.2
21,26,1663.61
21,27,1737.72
21,28,1815.83
21,29,1891.47
21,30,1971.99
21,31,2052.36
21,32,2136.19
21,33,2223.48
21,34,2310.36
21,35,2400.67
21,36,2491.91
21,37,2588.82
21,38,2683.18
21,39,2781.43
21,40,2878.96
21,41,2982.03
21,42,3085.46
21,43,3191.42
21,44,3300.35
21,45,3410.66
21,46,3524.54
21,47,3636.78
21,48,3751.35
21,49,3872.7
21,50,3992.46
22,-50,1883.33
22,-49,1806.49
22,-48,1732.18
22,-47,1658.59
22,-46,1588.73
22,-45,1517.92
22,-44,1451.54
22,-43,1387.03
22,-42,1323.6
22,-41,1263.08
22,-40,1203.32
22,-39,1146.33
22,-38,1090.41
22,-37,1039.46
22,-36,987.53
22,-35,938.2
22,-34,891.88
22,-33,849.07
22,-32,803.62
22,-31,762.15
22,-30,725.07
22,-29,687.58
22,-28,652.95
22,-27,618.79
22,-26,586.84
22,-25,558.21
22,-24,533.35
22,-23,506.79
22,-22,483.73
22,-21,462.47
22,-20,444.9
22,-19,428.11
22,-18,411.37
22,-17,399.5
22,-16,387.25
22,-15,379.8
22,-14,370.83
22,-13,365.9
22,-12,364.46
22,-11,363.52
22,-10,364.7
22,-9,367.67
22,-8,371.97
22,-7,378.63
22,-6,388.45
22,-5,397.59
22,-4,412.14
22,-3,426.11
22,-2,442.79
22,-1,462.99
22,0,484.5
22,1,507.0
22,2,530.71
22,3,557.77
22,4,588.43
22,5,618.82
22,6,653.62
22,7,686.9
22,8,725.11
22,9,761.82
22,10,804.77
22,11,845.81
22,12,891.3
22,13,939.49
22,14,988.06
22,15,1038.21
22,16,1089.75
22,17,1145.55
22,18,1204.02
22,19,1262.95
22,20,1324.17
22,21,1386.6
22,22,1453.17
22,23,1519.23
22,24,1588.39
22,25,1659.48
22,26,1730.61
22,27,1807.79
22,28,1884.1
22,29,1963.69
22,30,2044.81
22,31,2127.95
22,32,2211.35
22,33,2298.36
22,34,2388.61
22,35,2479.61
22,36,2571.28
22,37,2668.27
22,38,2763.53
22,39,2861.97
22,40,2963.84
22,41,3067.97
22,42,3172.3
22,43,3278.33
22,44,3387.66
22,45,3498.89
22,46,3611.56
22,47,3725.86
22,48,3844.45
22,49,3962.83
22,50,4084.39
23,-50,1879.2
23,-49,1802.63
23,-48,1729.99
23,-47,1656.58
23,-46,1587.3
23,-45,1517.43
23,-44,1453.5
23,-43,1389.23
23,-42,1327.82
23,-41,1267.62
23,-40,1208.85
23,-39,1152.91
23,-38,1099.53
23,-37,1048.22
23,-36,996.14
23,-35,950.55
23,-34,902.48
23,-33,858.24
23,-32,815.67
23,-31,776.12
23,-30,736.56
23,-29,703.32
23,-28,669.4
23,-27,636.37
23,-26,607.23
23,-25,579.56
23,-24,552.16
23,-23,530.02
23,-22,505.79
23,-21,487.07
23,-20,469.11
23,-19,453.25
23,-18,437.67
23,-17,425.45
23,-16,417.06
23,-15,409.39
23,-14,402.99
23,-13,400.0
23,-12,396.87
23,-11,396.33
23,-10,397.34
23,-9,403.18
23,-8,408.04
23,-7,417.14
23,-6,427.49
23,-5,438.18
23,-4,452.43
23,-3,466.47
23,-2,487.35
23,-1,507.32
23,0,529.7
23,1,554.2
23,2,580.5
23,3,607.84
23,4,636.4
23,5,670.4
23,6,703.61
23,7,737.57
23,8,777.0
23,9,817.9
23,10,860.27
23,11,904.42
23,12,949.04
23,13,997.78
23,14,1047.46
23,15,1097.23
23,16,1152.45
23,17,1209.52
23,18,1268.41
23,19,1327.11
23,20,1390.57
23,21,1452.48
23,22,1516.29
23,23,1585.67
23,24,1659.35
23,25,1729.27
23,26,1803.04
23,27,1878.67
23,28,1956.93
23,29,2037.71
23,30,2118.19
23,31,2202.72
23,32,2287.32
23,33,2376.3
23,34,2466.77
23,35,2558.86
23,36,2654.39
23,37,2750.83
23,38,2846.65
23,39,2946.89
23,40,3049.57
23,41,3153.69
23,42,3258.93
23,43,3366.96
23,44,3476.05
23,45,3590.14
23,46,3702.88
23,47,3820.3
23,48,3936.69
23,49,4058.07
23,50,4180.54
24,-50,1875.39
24,-49,1802.1
24,-48,1727.48
24,-47,1656.97
24,-46,1586.9
24,-45,1520.98
24,-44,1455.69
24,-43,1393.54
24,-42,1332.47
24,-41,1273.95
24,-40,1215.08
24,-39,1159.8
24,-38,1107.85
24,-37,1057.22
24,-36,1008.58
24,-35,960.99
24,-34,916.81
24,-33,873.66
24,-32,831.19
24,-31,791.93
24,-30,755.63
24,-29,722.0
24,-28,687.43
24,-27,655.66
24,-26,626.33
24,-25,600.58
24,-24,577.03
24,-23,552.5
24,-22,530.65
24,-21,512.24
24,-20,496.78
24,-19,481.83
24,-18,467.73
24,-17,456.19
24,-16,450.27
24,-15,440.78
24,-14,436.52
24,-13,430.46
24,-12,432.88
24,-11,433.16
24,-10,433.93
24,-9,441.95
24,-8,447.2
24,-7,456.83
24,-6,467.7
24,-5,480.71
24,-4,495.5
24,-3,513.1
24,-2,531.01
24,-1,551.93
24,0,576.37
24,1,600.18
24,2,627.48
24,3,655.82
24,4,687.12
24,5,722.14
24,6,757.6
24,7,792.61
24,8,833.59
24,9,871.23
24,10,917.1
24,11,960.4
24,12,1005.53
24,13,1056.65
24,14,1109.91
24,15,1162.61
24,16,1215.96
24,17,1274.94
24,18,1330.83
24,19,1394.42
24,20,1455.88
24,21,1520.53
24,22,1587.22
24,23,1659.41
24,24,1728.09
24,25,1799.09
24,26,1876.11
24,27,1952.13
24,28,2032.13
24,29,2114.32
24,30,2196.15
24,31,2281.19
24,32,2367.24
24,33,2457.62
24,34,2549.62
24,35,2642.31
24,36,2735.63
24,37,2831.7
24,38,2931.48
24,39,3033.32
24,40,3136.18
24,41,3240.42
24,42,3347.17
24,43,3456.89
24,44,3567.27
24,45,3681.71
24,46,3796.4
24,47,3913.08
24,48,4031.05
24,49,4152.38
24,50,4276.21
25,-50,1874.85
25,-49,1800.47
25,-48,1730.01
25,-47,1657.91
25,-46,1591.37
25,-45,1524.75
25,-44,1458.59
25,-43,1398.74
25,-42,1338.29
25,-41,1281.9
25,-40,1226.15
25,-39,1170.75
25,-38,1119.9
25,-37,1067.36
25,-36,1021.95
25,-35,975.6
25,-34,931.25
25,-33,889.87
25,-32,847.32
25,-31,810.22
25,-30,774.62
25,-29,742.75
25,-28,709.34
25,-27,677.54
25,-26,651.15
25,-25,624.22
25,-24,602.2
25,-23,579.46
25,-22,557.81
25,-21,540.19
25,-20,522.9
25,-19,512.23
25,-18,498.4
25,-17,488.4
25,-16,482.33
25,-15,475.01
25,-14,470.76
25,-13,467.95
25,-12,468.57
25,-11,471.3
25,-10,476.59
25,-9,479.24
25,-8,488.2
25,-7,498.28
25,-6,512.02
25,-5,523.7
25,-4,541.59
25,-3,559.1
25,-2,578.63
25,-1,600.97
25,0,624.54
25,1,651.63
25,2,681.6
25,3,710.36
25,4,741.29
25,5,775.85
25,6,812.33
25,7,848.83
25,8,888.25
25,9,930.87
25,10,975.41
25,11,1021.55
25,12,1068.38
25,13,1120.21
25,14,1171.99
25,15,1224.79
25,16,1281.85
25,17,1340.33
25,18,1399.24
25,19,1458.5
25,20,1525.32
25,21,1589.6
25,22,1658.07
25,23,1727.8
25,24,1800.52
25,25,1873.38
25,26,1951.82
25,27,2028.4
25,28,2108.69
25,29,2192.45
25,30,2273.42
25,31,2362.12
25,32,2450.0
25,33,2540.7
25,34,2631.41
25,35,2723.89
25,36,2820.8
25,37,2920.15
25,38,3018.79
25,39,3119.28
25,40,3223.97
25,41,3330.53
25,42,3439.11
25,43,3548.46
25,44,3661.56
25,45,3775.57
25,46,3891.52
25,47,4008.65
25,48,4130.09
25,49,4249.58
25,50,4375.15
26,-50,1874.26
26,-49,1803.45
26,-48,1732.14
26,-47,1662.8
26,-46,1595.76
26,-45,1529.66
26,-44,1467.26
26,-43,1407.36
26,-42,1347.81
26,-41,1291.64
26,-40,1233.63
26,-39,1182.12
26,-38,1133.23
26,-37,1080.17
26,-36,1036.35
26,-35,991.19
26,-34,948.55
26,-33,907.5
26,-32,867.88
26,-31,831.44
26,-30,795.21
26,-29,761.33
26,-28,732.95
26,-27,702.78
26,-26,676.05
26,-25,650.66
26,-24,627.05
26,-23,607.49
26,-22,589.19
26,-21,570.38
26,-20,556.77
26,-19,542.45
26,-18,531.34
26,-17,524.29
26,-16,516.33
26,-15,510.77
26,-14,506.82
26,-13,507.98
26,-12,508.4
26,-11,509.61
26,-10,516.76
26,-9,525.27
26,-8,532.36
26,-7,542.2
26,-6,556.56
26,-5,572.44
26,-4,585.85
26,-3,607.47
26,-2,627.97
26,-1,651.68
26,0,677.16
26,1,702.6
26,2,732.01
26,3,765.22
26,4,796.72
26,5,829.73
26,6,868.24
26,7,907.92
26,8,947.27
26,9,989.85
26,10,1036.43
26,11,1083.91
26,12,1131.7
26,13,1183.13
26,14,1236.7
26,15,1291.39
26,16,1348.07
26,17,1407.17
26,18,1470.6
26,19,1528.99
26,20,1596.58
26,21,1662.12
26,22,1731.98
26,23,1803.73
26,24,1875.55
26,25,1949.35
26,26,2028.62
26,27,2105.21
26,28,2187.86
26,29,2270.3
26,30,2355.94
26,31,2443.9
26,32,2530.48
26,33,2624.36
26,34,2717.21
26,35,2812.49
26,36,2907.72
26,37,3007.94
26,38,3105.94
26,39,3210.97
26,40,3316.64
26,41,3422.35
26,42,3532.76
26,43,3642.66
26,44,3756.15
26,45,3868.91
26,46,3989.24
26,47,4106.92
26,48,4228.11
26,49,4350.51
26,50,4475.02
27,-50,1879.39
27,-49,1805.39
27,-48,1735.98
27,-47,1668.65
27,-46,1603.16
27,-45,1538.49
27,-44,1477.34
27,-43,1418.12
27,-42,1358.32
27,-41,1302.59
27,-40,1250.0
27,-39,1197.01
27,-38,1145.61
27,-37,1099.59
27,-36,1052.86
27,-35,1010.35
27,-34,964.97
27,-33,928.2
27,-32,888.39
27,-31,853.73
27,-30,820.73
27,-29,785.0
27,-28,757.98
27,-27,730.08
27,-26,704.41
27,-25,679.38
27,-24,656.87
27,-23,637.0
27,-22,618.56
27,-21,603.08
27,-20,589.06
27,-19,577.38
27,-18,566.89
27,-17,558.11
27,-16,554.11
27,-15,548.12
27,-14,547.26
27,-13,546.06
27,-12,548.7
27,-11,553.81
27,-10,560.19
27,-9,568.2
27,-8,575.75
27,-7,588.94
27,-6,601.21
27,-5,618.19
27,-4,636.31
27,-3,655.11
27,-2,678.72
27,-1,702.44
27,0,726.8
27,1,757.05
27,2,787.79
27,3,818.64
27,4,854.39
27,5,888.19
27,6,927.07
27,7,967.08
27,8,1007.04
27,9,1052.46
27,10,1100.28
27,11,1146.14
27,12,1197.57
27,13,1249.46
27,14,1303.29
27,15,1359.85
27,16,1418.53
27,17,1476.35
27,18,1538.16
27,19,1602.76
27,20,1669.14
27,21,1738.39
27,22,1807.28
27,23,1876.76
27,24,1952.56
27,25,2029.78
27,26,2106.58
27,27,2186.36
27,28,2269.67
27,29,2353.49
27,30,2438.41
27,31,2526.38
27,32,2619.06
27,33,2709.17
27,34,2804.32
27,35,2901.19
27,36,2998.06
27,37,3096.48
27,38,3197.68
27,39,3303.54
27,40,3409.13
27,41,3516.7
27,42,3627.4
27,43,3738.78
27,44,3853.95
27,45,3969.38
27,46,4086.01
27,47,4207.8
27,48,4330.8
27,49,4451.86
27,50,4579.17
28,-50,1884.08
28,-49,1811.11
28,-48,1743.93
28,-47,1677.76
28,-46,1613.57
28,-45,1549.92
28,-44,1487.94
28,-43,1429.0
28,-42,1374.19
28,-41,1316.04
28,-40,1263.62
28,-39,1214.14
28,-38,1163.52
28,-37,1117.94
28,-36,1071.16
28,-35,1029.55
28,-34,986.36
28,-33,947.91
28,-32,913.35
28,-31,876.54
28,-30,841.49
28,-29,812.56
28,-28,785.85
28,-27,757.31
28,-26,732.52
28,-25,708.92
28,-24,688.43
28,-23,669.45
28,-22,653.51
28,-21,636.92
28,-20,623.67
28,-19,611.59
28,-18,604.49
28,-17,596.88
28,-16,593.36
28,-15,590.34
28,-14,586.61
28,-13,589.89
28,-12,591.68
28,-11,597.76
28,-10,603.06
28,-9,612.49
28,-8,624.1
28,-7,637.44
28,-6,655.51
28,-5,668.66
28,-4,688.49
28,-3,706.5
28,-2,731.82
28,-1,755.68
28,0,783.91
28,1,812.54
28,2,842.08
28,3,877.8
28,4,912.23
28,5,949.73
28,6,987.34
28,7,1026.76
28,8,1072.26
28,9,1115.95
28,10,1163.71
28,11,1212.89
28,12,1263.19
28,13,1317.38
28,14,1371.61
28,15,1430.68
28,16,1488.18
28,17,1550.74
28,18,1612.82
28,19,1678.06
28,20,1742.87
28,21,1813.0
28,22,1883.66
28,23,1957.04
28,24,2031.03
28,25,2109.55
28,26,2186.6
28,27,2267.91
28,28,2353.16
28,29,2437.47
28,30,2523.39
28,31,2614.01
28,32,2704.54
28,33,2796.2
28,34,2890.85
28,35,2989.42
28,36,3088.81
28,37,3188.85
28,38,3292.58
28,39,3395.44
28,40,3505.28
28,41,3614.18
28,42,3724.27
28,43,3836.26
28,44,3952.84
28,45,4069.03
28,46,4187.75
28,47,4309.42
28,48,4430.86
28,49,4556.59
28,50,4683.69
29,-50,1889.36
29,-49,1821.38
29,-48,1753.32
29,-47,1687.01
29,-46,1623.15
29,-45,1562.44
29,-44,1502.07
29,-43,1443.66
29,-42,1388.47
29,-41,1333.03
29,-40,1279.78
29,-39,1230.91
29,-38,1181.73
29,-37,1136.87
29,-36,1091.71
29,-35,1050.93
29,-34,1012.34
29,-33,972.72
29,-32,936.9
29,-31,900.91
29,-30,871.01
29,-29,841.11
29,-28,814.29
29,-27,787.53
29,-26,762.81
29,-25,742.31
29,-24,721.48
29,-23,703.68
29,-22,687.45
29,-21,673.39
29,-20,659.64
29,-19,650.32
29,-18,641.79
29,-17,634.36
29,-16,632.78
29,-15,631.98
29,-14,630.21
29,-13,631.63
29,-12,636.58
29,-11,644.5
29,-10,651.89
29,-9,660.0
29,-8,673.47
29,-7,685.33
29,-6,702.93
29,-5,720.3
29,-4,740.56
29,-3,764.65
29,-2,788.01
29,-1,813.37
29,0,840.14
29,1,870.22
29,2,904.01
29,3,936.71
29,4,975.47
29,5,1011.64
29,6,1052.4
29,7,1092.11
29,8,1135.07
29,9,1181.18
29,10,1232.48
29,11,1280.72
29,12,1332.41
29,13,1387.91
29,14,1441.97
29,15,1501.08
29,16,1560.6
29,17,1623.13
29,18,1686.11
29,19,1753.4
29,20,1821.23
29,21,1890.79
29,22,1963.22
29,23,2037.54
29,24,2112.7
29,25,2192.65
29,26,2271.73
29,27,2353.35
29,28,2436.5
29,29,2521.31
29,30,2611.91
29,31,2699.41
29,32,2792.23
29,33,2885.04
29,34,2982.34
29,35,3081.3
29,36,3178.42
29,37,3282.47
29,38,3387.63
29,39,3494.04
29,40,3601.0
29,41,3712.07
29,42,3822.57
29,43,3935.89
29,44,4055.08
29,45,4171.63
29,46,4292.01
29,47,4412.23
29,48,4536.06
29,49,4663.38
29,50,4791.42
30,-50,1899.49
30,-49,1831.05
30,-48,1764.2
30,-47,1697.24
30,-46,1634.9
30,-45,1576.49
30,-44,1516.36
30,-43,1458.86
30,-42,1405.31
30,-41,1351.27
30,-40,1300.5
30,-39,1250.98
30,-38,1203.0
30,-37,1159.07
30,-36,1116.21
30,-35,1073.51
30,-34,1034.96
30,-33,999.82
30,-32,964.56
30,-31,931.04
30,-30,900.25
30,-29,871.04
30,-28,842.68
30,-27,819.51
30,-26,794.87
30,-25,776.18
30,-24,756.16
30,-23,738.93
30,-22,725.27
30,-21,712.24
30,-20,698.99
30,-19,690.67
30,-18,683.41
30,-17,678.92
30,-16,675.42
30,-15,674.14
30,-14,674.82
30,-13,678.57
30,-12,682.63
30,-11,690.27
30,-10,700.7
30,-9,709.49
30,-8,723.83
30,-7,739.56
30,-6,755.03
30,-5,775.66
30,-4,796.77
30,-3,818.0
30,-2,844.19
30,-1,873.35
30,0,900.96
30,1,929.05
30,2,963.76
30,3,1000.13
30,4,1035.78
30,5,1075.51
30,6,1115.14
30,7,1159.9
30,8,1204.75
30,9,1250.91
30,10,1300.83
30,11,1351.38
30,12,1403.82
30,13,1457.63
30,14,1517.22
30,15,1574.18
30,16,1636.18
30,17,1698.5
30,18,1764.4
30,19,1833.94
30,20,1900.73
30,21,1970.93
30,22,2043.91
30,23,2120.18
30,24,2195.66
30,25,2274.78
30,26,2354.91
30,27,2440.04
30,28,2524.2
30,29,2610.95
30,30,2698.8
30,31,2790.54
30,32,2883.38
30,33,2979.6
30,34,3077.27
30,35,3175.14
30,36,3277.51
30,37,3380.18
30,38,3486.18
30,39,3591.05
30,40,3700.22
30,41,3811.64
30,42,3924.2
30,43,4040.08
30,44,4154.85
30,45,4275.93
30,46,4394.75
30,47,4519.13
30,48,4644.45
30,49,4770.37
30,50,4901.66
31,-50,1908.71
31,-49,1843.67
31,-48,1776.98
31,-47,1712.02
31,-46,1648.8
31,-45,1590.17
31,-44,1532.74
31,-43,1475.95
31,-42,1421.23
31,-41,1370.75
31,-40,1319.84
31,-39,1273.11
31,-38,1230.96
31,-37,1184.33
31,-36,1140.48
31,-35,1101.28
31,-34,1063.81
31,-33,1025.49
31,-32,993.18
31,-31,961.62
31,-30,931.0
31,-29,901.92
31,-28,876.79
31,-27,852.67
31,-26,830.68
31,-25,809.82
31,-24,793.61
31,-23,777.3
31,-22,763.08
31,-21,752.12
31,-20,741.29
31,-19,732.3
31,-18,727.37
31,-17,723.56
31,-16,720.51
31,-15,721.59
31,-14,721.73
31,-13,726.42
31,-12,732.31
31,-11,741.99
31,-10,751.07
31,-9,764.51
31,-8,775.37
31,-7,794.27
31,-6,812.23
31,-5,829.82
31,-4,851.71
31,-3,876.88
31,-2,901.65
31,-1,930.49
31,0,960.81
31,1,991.73
31,2,1026.41
31,3,1060.77
31,4,1099.75
31,5,1139.89
31,6,1182.47
31,7,1227.17
31,8,1273.62
31,9,1319.88
31,10,1371.43
31,11,1423.34
31,12,1477.24
31,13,1532.58
31,14,1592.27
31,15,1649.27
31,16,1712.69
31,17,1778.41
31,18,1843.35
31,19,1910.56
31,20,1980.64
31,21,2051.18
31,22,2124.94
31,23,2203.04
31,24,2281.86
31,25,2360.76
31,26,2442.39
31,27,2526.27
31,28,2613.42
31,29,2700.93
31,30,2789.63
31,31,2882.51
31,32,2977.23
31,33,3070.36
31,34,3169.97
31,35,3269.91
31,36,3372.31
31,37,3476.13
31,38,3581.29
31,39,3690.62
31,40,3800.49
31,41,3912.18
31,42,4028.81
31,43,4144.13
31,44,4259.93
31,45,4380.74
31,46,4503.61
31,47,4626.88
31,48,4754.37
31,49,4881.12
31,50,5009.84
32,-50,1923.16
32,-49,1857.91
32,-48,1791.68
32,-47,1728.6
32,-46,1666.78
32,-45,1610.28
32,-44,1551.54
32,-43,1497.88
32,-42,1441.73
32,-41,1394.55
32,-40,1342.46
32,-39,1296.9
32,-38,1251.47
32,-37,1208.75
32,-36,1166.03
32,-35,1130.03
32,-34,1094.83
32,-33,1055.58
32,-32,1024.61
32,-31,993.99
32,-30,961.87
32,-29,937.29
32,-28,911.82
32,-27,889.54
32,-26,867.08
32,-25,848.29
32,-24,832.66
32,-23,817.92
32,-22,802.93
32,-21,793.66
32,-20,783.91
32,-19,776.45
32,-18,772.71
32,-17,768.78
32,-16,767.94
32,-15,769.0
32,-14,773.52
32,-13,777.37
32,-12,783.52
32,-11,792.83
32,-10,804.24
32,-9,818.45
32,-8,832.91
32,-7,848.75
32,-6,867.47
32,-5,888.25
32,-4,910.53
32,-3,938.07
32,-2,964.47
32,-1,993.98
32,0,1024.43
32,1,1058.08
32,2,1092.81
32,3,1128.38
32,4,1166.76
32,5,1209.41
32,6,1250.12
32,7,1295.02
32,8,1343.87
32,9,1392.55
32,10,1445.13
32,11,1496.76
32,12,1552.04
32,13,1609.71
32,14,1666.61
32,15,1729.17
32,16,1792.14
32,17,1857.09
32,18,1922.66
32,19,1991.09
32,20,2064.37
32,21,2135.74
32,22,2213.28
32,23,2289.38
32,24,2368.69
32,25,2451.08
32,26,2531.65
32,27,2617.95
32,28,2701.87
32,29,2792.34
32,30,2882.61
32,31,2975.73
32,32,3073.37
32,33,3168.56
32,34,3267.79
32,35,3368.78
32,36,3470.69
32,37,3578.18
32,38,3683.55
32,39,3793.34
32,40,3903.5
32,41,4017.4
32,42,4131.66
32,43,4248.9
32,44,4366.2
32,45,4489.34
32,46,4612.21
32,47,4737.28
32,48,4862.63
32,49,4993.77
32,50,5122.71
33,-50,1940.12
33,-49,1870.95
33,-48,1810.12
33,-47,1746.84
33,-46,1685.78
33,-45,1629.84
33,-44,1570.88
33,-43,1518.67
33,-42,1465.79
33,-41,1418.38
33,-40,1371.04
33,-39,1323.86
33,-38,1279.66
33,-37,1238.65
33,-36,1198.49
33,-35,1158.32
33,-34,1123.53
33,-33,1088.89
33,-32,1058.77
33,-31,1026.28
33,-30,999.43
33,-29,971.46
33,-28,949.82
33,-27,925.04
33,-26,907.06
33,-25,889.01
33,-24,872.72
33,-23,858.94
33,-22,845.55
33,-21,834.28
33,-20,828.58
33,-19,821.21
33,-18,818.66
33,-17,816.62
33,-16,816.18
33,-15,818.16
33,-14,823.16
33,-13,830.14
33,-12,836.79
33,-11,847.09
33,-10,859.57
33,-9,872.17
33,-8,889.01
33,-7,906.75
33,-6,928.2
33,-5,949.73
33,-4,972.64
33,-3,999.8
33,-2,1026.15
33,-1,1056.58
33,0,1088.77
33,1,1122.83
33,2,1160.17
33,3,1195.92
33,4,1235.74
33,5,1278.75
33,6,1321.6
33,7,1369.41
33,8,1416.99
33,9,1466.95
33,10,1519.37
33,11,1572.22
33,12,1629.6
33,13,1686.04
33,14,1746.36
33,15,1810.1
33,16,1873.01
33,17,1937.88
33,18,2006.23
33,19,2077.77
33,20,2148.36
33,21,2223.57
33,22,2299.08
33,23,2376.6
33,24,2456.13
33,25,2538.53
33,26,2621.45
33,27,2708.65
33,28,2796.6
33,29,2888.22
33,30,2977.61
33,31,3075.21
33,32,3167.73
33,33,3267.96
33,34,3365.32
33,35,3469.04
33,36,3572.27
33,37,3680.1
33,38,3786.08
33,39,3896.34
33,40,4010.17
33,41,4124.17
33,42,4240.62
33,43,4356.93
33,44,4477.71
33,45,4599.52
33,46,4722.09
33,47,4849.16
33,48,4979.64
33,49,5107.42
33,50,5237.9
34,-50,1954.63
34,-49,1889.92
34,-48,1829.04
34,-47,1767.62
34,-46,1706.66
34,-45,1650.29
34,-44,1595.26
34,-43,1541.9
34,-42,1493.66
34,-41,1442.95
34,-40,1393.98
34,-39,1350.07
34,-38,1307.21
34,-37,1266.19
34,-36,1227.9
34,-35,1190.85
34,-34,1155.27
34,-33,1122.71
34,-32,1092.95
34,-31,1064.17
34,-30,1034.9
34,-29,1012.12
34,-28,988.42
34,-27,967.35
34,-26,946.48
34,-25,930.2
34,-24,916.66
34,-23,904.51
34,-22,891.81
34,-21,882.6
34,-20,875.93
34,-19,872.66
34,-18,866.58
34,-17,865.63
34,-16,868.65
34,-15,871.11
34,-14,878.28
34,-13,883.22
34,-12,892.26
34,-11,901.95
34,-10,916.42
34,-9,929.03
34,-8,946.43
34,-7,966.14
34,-6,987.2
34,-5,1008.91
34,-4,1036.32
34,-3,1063.66
34,-2,1092.29
34,-1,1122.95
34,0,1156.24
34,1,1191.03
34,2,1227.37
34,3,1266.93
34,4,1308.01
34,5,1350.52
34,6,1396.1
34,7,1443.03
34,8,1493.35
34,9,1542.89
34,10,1597.51
34,11,1650.48
34,12,1707.24
34,13,1765.61
34,14,1828.54
34,15,1891.79
34,16,1957.19
34,17,2022.91
34,18,2092.31
34,19,2162.85
34,20,2236.52
34,21,2309.81
34,22,2388.66
34,23,2468.33
34,24,2548.33
34,25,2630.6
34,26,2715.12
34,27,2805.66
34,28,2892.32
34,29,2984.37
34,30,3075.74
34,31,3170.04
34,32,3268.07
34,33,3368.28
34,34,3468.01
34,35,3573.44
34,36,3676.13
34,37,3783.68
34,38,3892.37
34,39,4003.87
34,40,4115.83
34,41,4231.36
34,42,4346.96
34,43,4467.24
34,44,4588.41
34,45,4709.85
34,46,4837.29
34,47,4962.62
34,48,5091.3
34,49,5222.85
34,50,5355.75
35,-50,1975.94
35,-49,1911.74
35,-48,1848.23
35,-47,1788.53
35,-46,1731.54
35,-45,1675.44
35,-44,1620.94
35,-43,1569.28
35,-42,1518.75
35,-41,1470.1
35,-40,1423.93
35,-39,1380.16
35,-38,1339.17
35,-37,1299.63
35,-36,1259.24
35,-35,1224.08
35,-34,1192.22
35,-33,1159.48
35,-32,1130.97
35,-31,1099.55
35,-30,1073.81
35,-29,1052.76
35,-28,1030.07
35,-27,1010.08
35,-26,991.7
35,-25,976.65
35,-24,960.95
35,-23,949.42
35,-22,939.98
35,-21,929.45
35,-20,925.66
35,-19,922.3
35,-18,918.04
35,-17,919.21
35,-16,920.24
35,-15,923.93
35,-14,932.98
35,-13,939.37
35,-12,949.21
35,-11,960.95
35,-10,974.77
35,-9,993.13
35,-8,1009.36
35,-7,1028.66
35,-6,1049.2
35,-5,1074.79
35,-4,1102.83
35,-3,1129.03
35,-2,1158.67
35,-1,1192.24
35,0,1225.04
35,1,1261.68
35,2,1300.16
35,3,1339.98
35,4,1380.14
35,5,1425.24
35,6,1470.8
35,7,1516.92
35,8,1570.52
35,9,1622.12
35,10,1674.92
35,11,1730.03
35,12,1789.16
35,13,1849.96
35,14,1911.32
35,15,1975.67
35,16,2040.19
35,17,2109.2
35,18,2180.51
35,19,2250.58
35,20,2326.11
35,21,2402.8
35,22,2479.35
35,23,2559.89
35,24,2641.2
35,25,2724.08
35,26,2810.49
35,27,2898.39
35,28,2990.71
35,29,3080.07
35,30,3175.16
35,31,3270.48
35,32,3368.94
35,33,3469.03
35,34,3572.33
35,35,3674.16
35,36,3782.71
35,37,3888.75
35,38,3999.3
35,39,4110.28
35,40,4224.71
35,41,4341.39
35,42,4459.38
35,43,4579.51
35,44,4702.24
35,45,4825.28
35,46,4951.27
35,47,5079.42
35,48,5207.44
35,49,5340.19
35,50,5475.15
36,-50,1996.11
36,-49,1931.7
36,-48,1873.03
